,usuario,texto;;
"31756,@g1,""@lucasizidiio @Izak_01 @g1 Não, não acredito em conspirações, terra plana, que não existe coronavírus e tals, isso é você me rotulando. A grande diferença entre nós, é que eu vivo no mundo real, não idealizo o mundo perfeito.""";;
31783,@g1,@g1 Peça ao ditador Chinês que envie um teste para corona que eles desenvolveram.;;
"31805,@g1,""@g1 Eu estou com todos os sintomas do COVID-19 menos gripe, por conta disso os médicos não me tratam como corona, estou muito preocupado, uma falta de respeito com a vida humana...""";;
31807,@g1,@gcamarotti @BomDiaBrasil @g1 É desonestidade? É! Um desserviço imenso na luta contra o coronavírus. A lei da semeadura é implacável e inerrante. Aguarde.;;
"31819,@g1,""@alexandretamas @g1 E agora vão ser 650 mil de influenza e mais alguns milhares de corona, você viu que uma doença não faz a outra sumir? Você viu que a questão do corona ser tão caótico é pelo grau de disseminação do virus? NAO, mas se tu tirar o pau do bolsonaro da cara talvez você consiga ver""";;
31950,@g1,@Allantricampeao @g1 De certo carne cura coronavírus. Presta atenção  vacilão;;
31973,@g1,@g1 Queria saber onde vivem esse outros 21% que ainda não percebeu que o mundo vai virar de ponta cabeça por causa desse coronavírus;;
"32038,@g1,""@g1 Bom dia!";;
Tenho 75 anos,sou diabética e tenho rinite alergica.Nos últimos dias estou sentindo febre das 5 á 9 horas manhã.Pode ser corona?;;
"#perguntacorona""";;
32040,@g1,@g1 Enquanto o coronavírus age o MARGINAL DO GOVERNADOR PAULO CÃ‚MARA coloca câmara na rodovias federais do estado para FERRA OS MOTORISTA https://t.co/n81nDWngTv;;
"32047,@g1,""@g1 Marcio bom dia ";;
"Quem ja esta curado do corona ainda a risco de se contaminar novamente?""";;
"32049,@g1,""@g1 Mas também seria um karma foda, câncer e corona juntos é azar demais""";;
"32051,@g1,""@g1 Após passar sintomas de gripe ou suposto coronavírus , quando posso voltar a conviver com outras pessoas?""";;
32079,@g1,@g1 Bom dia!!! Um hospital que NÃO possuem Tomógrafo pode receber pacientes de coronavírus!???;;
"32083,@g1,""@g1 #perguntacorona qual a gravidade do corona ,pra quem tem htlv?""";;
"32088,@g1,""@g1 Bom dia míscaras de tecido de algodão dupla protege contra o coronavírus ,vi um link falando da eficácia dessas míscara mas tenho duvida se realmente elas protegem contra esse virus ,dis tambem elas podem ser higienizadas e esterilizada e ser usadas novamente""";;
32104,@g1,@g1 Quem já contraiu o corona fica imune? Ou pode contrair novamente?;;
32108,@g1,@g1 #perguntacorona Como age o coronavírus para um paciente hipertenso de 40 anos(tratado com telmisartana) com a pressão controlada? Quais são os riscos?;;
32109,@g1,@g1 Uma criança de mais ou menos 11 tem mais chance de pegar o coronavírus do que um afulto de mais ou menos 30 anos  #perguntacorona;;
32114,@g1,@g1 Sabão em barra é eficaz ao coronavírus?;;
32116,@g1,@g1 Doutor quem ja teve coronavírus e se curou  pode transmitir virus?;;
32154,@g1,@g1 Vai morrer mais gente pela histeria e consequência dela do que pelo próprio vírus. A mídia deveria orientar a população e ajudar a acalmá-la. O que vejo é uma mídia tentando cada vez mais assustar a população criando pânico desnecessário. O corona vai passar mas os estragos não.;;
32183,@g1,@g1 @RedeGlobo #perguntacorona o coronavírus é como uma fibrose cistica (de forma proporcional) ou as infecções como b.cepacia?;;
"32188,@g1,""@g1 Na minha cidade um médico falou que a pessoa pega uma vez o corona, fica imune? É verdade?""";;
"32193,@g1,""@g1 Ninguém está preocupado com Olimpíadas.... Já basta a nossa e a Copa do mundo que sediamos, matou muito mais idosos que essa pandemia desgraçado. Os comunistas e socialistas tinham que se contaminar com o corona pelo olho do cu""";;
"32196,@g1,""@g1 Não é incoerente, os idosos ficarem em isolamento absoluto e para tomar vacinas H1N1 devem sair e se aglomerar nos postos de vacinação. Creio que a transmissão do coronavírus é inevitável.""";;
32197,@g1,@g1 perguntacorona meu pai têm 70 anos...tem diabete.Ha dois dias vêm sentindo febre  e dificuldade de respirar e foi até a UPA dá Rocinha só mandaram Tomar remédio pra febre e voltar prá casa... Meu pai não deveria ser em caminhado para fazer o teste dê Corona;;
32200,@g1,@g1 #perguntacorona meu pai têm 70 anos...tem diabete.Ha dois dias vêm sentindo febre  e dificuldade de respirar e foi até a UPA dá Rocinha só mandaram Tomar remédio pra febre e voltar prá casa... Meu pai não deveria ser em caminhado para fazer o teste dê coronavírus?;;
32207,@g1,@g1 @RedeGlobo #perguntacorona  Quais os novos sintomas do coronavírus?;;
"32219,@g1,""@AfonsoPantoja @gcamarotti @BomDiaBrasil @g1 Olha a preocupação da @RedeGlobo se a imagem do presidente está desgastando como a crise do coronavírus! Vcs são doentes! Por isso que cada dia que passa, vcs afundam mais. O povo não é bobo. Fica a dica! #BolsonaroAte2026""";;
"32234,@g1,""@jairbolsonaro E tudo que os hipócritas da @RedeGlobo @g1 @GloboNews @Estadao @UOL querem e que quando passar essa crise do corona a economia esteja estrinchada,jornalismo militante,se tivessem vigiado cada passo dos governos anteriores como fazem com esse Brasil seria primeiro mundo.""";;
"32392,@g1,""@JohnGalti @biglebrowski @g1 """"Ufa! Que sorte! Esse o coronavírus pode levar!";;
"Gente esse rapaz tem família, imagina a dor deles?! Vamos nos cuidar para diminuir o máximo que mais pessoas morram, seja ela de qual idade ou situação de saúde for.""";;
32397,@g1,@g1 O.corona n pode ver um rico...;;
"32398,@g1,""@gcamarotti @BomDiaBrasil @g1 ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ se o presidente Bolsonaro, que não está medindo esforços para combater o coronavírus está desgastado, imagina vocês da Globo lixo, vocês estão aterrorizando a população com desinformação, é hora de ajudar, não atrapalhar, Globo lixo fora.""";;
"32401,@g1,""@chaidaniel18 @g1 Deixa eu explicar uma coisa para essas pessoas que dizem """"Mas ele já tinha isso ou aquilo, não morreu por causa do coronavírus e bla bla bla""""";;
Se a pessoa não pegasse o vírus estaria viva! Por isso ela morreu sim por causa do vírus!;;
"Deixem de usar isso para apoiar políticos.""";;
"32421,@g1,""@gcamarotti @BomDiaBrasil @g1 Infelizmente neste momento me parece  que vc e a Globo estão usando o corona Para fazer política e minar o presidente pensando nas eleições para tirar o presidente,  penso que neste momento é hora de apoio ao governo e deixar política para depois do corona.""";;
32426,@g1,@g1 Ve isso ai Karine vc que chega da rua ja que senta na cama dos outros kkkk fala que eu to neurótico por causa do corona @karinethiago1;;
"32434,@g1,""@EduardoMendes07 @AnaLuciaMaresG1 @g1 eu não falei que eh uma gripezinha, mas também não ataquei quem criticou que â€˜só amor resolveâ€™ no caso do Corona, menos bem menos malandrinho hahaha""";;
32444,@g1,@g1 Mas a pergunta que não quer calarâ€¦será que juizes promotores vai aceitar um desconto no salário pra ajudar no Corona? Ou vão vir com a desculpa de Home office? Já estou pensando em audiência ser feita na casa do juiz hahaha;;
32461,@g1,@g1 A mídia não fala mas fiquei sabendo que aqui no rio morreu um de 26 anos vítima do coronavírus;;
"32499,@g1,""@andrerfranco17 @francisfordcpp @lucasmecas @g1 Meu jovem, muita doença mata mais que coronavírus. Mas infelizmente esse vírus contamina em uma escala 3 vzs maior do q muitos outros vírus conhecidos. Estando em mais pessoas, numericamente mata mais, se tornando mais perigoso.  ";")""";
32601,@g1,@g1 @RedeGlobo A Globo esta fazendo espetáculo com a desgraça do coronavírus...torcendo para ter muitas mortes para noticiar e derrubar o governo...da nojo;;
"32651,@g1,""@geaneliby @g1 E ele está errado? Qual a confirmação que o jovem ai morreu DE CORONAVÍRUS? Deixe de ser seletivo, seja honesto.""";;
32679,@g1,@g1 @RedeGlobo corona veirs;;
32701,@g1,@AliancaPelaDem @g1 O que mais deve ter é gente com corona e não ter feito exame;;
"32721,@g1,""@sbL_tft @Lucasbarros021 @kylzzmlnzz @g1 """"Corona, uma doença de facílima transmissão""""";;
;;
"Assim como GRIPE COMUM, pois, pessoas com diabetes e outros problemas de saúde prévios, como LEUCEMIA, realmente perdem a vida com GRIPE COMUM . Qualquer animal sabe disso, menos vc que nunca leu uma estimativa de obitos na vida.""";;
32822,@g1,@g1 @lucasboscarato_ Gente do bem não deveria morrer pelo coronavírus e sim pessoas do mal que derrama sangue de trabalhadores;;
32879,@g1,@miriam_mcosta @GeorgeD64220805 @g1 Corona não é uma gripe comum tratável. Corona é tipo uma pneumonia que pode se agravar e ainda não tem um tratamento específico.;;
"32987,@g1,""@andrerfranco17 @g1 ô arrombado do caralho";;
o cara tinha a doença mas tá vivaço né, aí­ pegou o corona e morreu;;
"aprende a ver a gravidade das coisas animal desgraçado""";;
"33004,@g1,""@g1 Vão nascer muitos Alcoolgerson, Corvitor e Corona.""";;
"33009,@g1,""@najortG @monteiroorangel @chaidaniel18 @g1 N tem nada de sensacionalista ,mesmo tendo doenças respiratórias n é comum o óbito de uma pessoa de 33 anos por coronavírus.""";;
33091,@g1,@g1 saiu agora q cresce o numero de agressao domestica por causa do coronavírus as mulheres estao apanhando todo dia;;
"33160,@g1,""@WendelASilva @g1 O problema do corona é o mesmo da gripe espanhola, alto poder de contaminação. Ainda que tenham letalidade abaixo de 10%, lotam os leitos muito rapidamente, infectam toda a população e 5% de 200 mi, são 10 mi de mortos. Além de a falta de leitos causar mortes por outras causas""";;
"33198,@g1,""@g1 https://t.co/XhvI7uzgDI";;
;;
"GP sobre corona""";;
33202,@g1,@g1 onde posso tirar algumas dúvidas sobre o corona ? No site nao tem a resposta sobre a dúvida que tenho.;;
33317,@g1,@Rollemberg_52 @g1 é verdadeira o problema que DEMORA muito para confirmar se foi por corona só daqui alguns dias para saber sobre esses casos;;
33353,@g1,@noah3740outloo2 @g1 O cara estava infectado com o Corona.  Leia a matéria;;
"33406,@g1,""@g1 @jornalnacional @RedeGlobo Será que a Globosta vai lança o Corona Esperança para ajudar no combate ao COVID-19?";;
"ğŸ¤”ğŸ¤”ğŸ¤”""";;
33435,@g1,@g1 @renataloprete https://t.co/Y9DyqEeHFg.   Olha a música q fiz pro Corona kkkkkk dá um like fazendo favor;;
33536,@g1,@g1 @RedeGlobo Depois do pânico e que os jornais criaram deveriam estes ajudar a combater o coronavírus  #viruschines;;
"33620,@g1,""@perrysheezus @g1 Me lembro de 2 presidentes dizendo a mesma coisa em épocas diferentes.  2009 com o Influenza A...  2020 com coronavírus.... a gente tá fudido de governantes, isso sim.""";;
"33653,@g1,""@gcamarotti @BomDiaBrasil @g1 PesquisağŸ¤”ğŸ¤”ğŸ¤”";;
"Como assim pesquisa se as pessaos estao em casa presos por conta do corona ou o IBGE permutiu fazer pesquisa assim mesmo. ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚. A vcs bando do HIPÃ“CRITAS VTNC ANTES Q EU ME ESQUEÇA FDP.""";;
"33659,@g1,""@__GUST @AntiPtralha @linnikao @pegasusbsb @g1 @jairbolsonaro cuidado, tu vai pegar mais que corona, vai pegar febre aftosa, corre sérios riscos de perder massa encefálica, e ocorrer diminuição estrutural do cérebro.""";;
33714,@g1,@gcamarotti @BomDiaBrasil @g1 JORNALECOS LIXOSSSSSS..... É DE CORONA QUE TEM QUE FALAR INÚTEIS... O PRESIDENTE E SUA EQUIPE ESTAO FAZENDO DE TUDO ENQUANTO OS INUTEIS TENTAM DERRUBA-LO ...;;
33734,@g1,@poemadomar @g1 E quem é que quer tratar por livre e espontânea vontade? Melhor ficar com corona menina kkkkkkk;;
"33855,@g1,""@g1 o povo n vai morrer de coronavírus, mas vai morrer de fome, parabéns presidente, você é uma anta""";;
"33891,@g1,""@Secret43810289 @UmaIdeiatags2 @pegasusbsb @g1 Estão se iludindo, ele esta ocupado recebendo quem ta subindo e organizando o céu, como aqui e o inferno só rezem para passar logo, por que colocaram satanís no poder por que nem corona ele pega vide que 22 da comitiva dele não pegou.""";;
"33901,@g1,""@JR____10 @g1 Corona, entrego em suas mãos""";;
"33941,@g1,""@CrisMenshova @gcamarotti @BomDiaBrasil @g1 Viva o Haddad ele é o Presidente não ELEITO!!!! De acordo com o IBOPE em 2018 ele foi o CAMPEÃO DAS URNAS!!! Cobrem dele a partir de hoje o problema do coronavírus!!!Olha a preocupação dos caras nesse momento!!!";;
"Eu queria saber quem paga essas pesquisas pois de graça não é!!!""";;
"33970,@g1,""@g1 A burrice é a pior barreira pra combater o corona, em condições!""";;
34106,@g1,@g1 Claramente o corona acabou de comer os últimos neurônios dele;;
34172,@g1,@g1 Seria ótimo esses 35% com Corona hein.ğŸ˜‚;;
34186,@g1,@g1 Quais são os cuidados pra gestantes? #pergunta corona.;;
"34188,@g1,""@g1 Os casos anunciados de positivos para coronavírus querem dizer que estes casos desenvolveram a covid19?";;
"Pode uma pessoa estar infectada e não desenvolver a doença?""";;
34191,@g1,@g1 #perguntacorona eu gostaria de saber se ja tem a vacina do coronavírus no EUA?;;
"34196,@g1,""@AndreLSilva6 @bertwarley @g1 As empresas tem sem dúvida dinheiro guardado, e os assalariados vai comer de que, o que não morrer do corona vai morrer de fome ,você não deve precisar de salário pra comer para concordar com um absurdo desse.""";;
"34198,@g1,""@g1 Se o idoso deixar de tomar a vacina que se inicia hoje, é prejudicial ao CORONA?""";;
34209,@g1,@g1 A ignorância mais o corona vão formar a combinação fatal pra matar o brasileiro;;
"34221,@g1,""@g1 Se a gente não morrer pelo corona, vamos morrer de fome, vamos ser endividados até o talo...ódio desse fdp""";;
34226,@g1,@JV10CR @g1 Esse tipo de escória que o corona devia dá uma boa lição;;
"34227,@g1,""@JV10CR @g1 eu adoraria estar trabalhando, mas, como sou do grupo de risco, isso se torna impossível, a cada dia que passa, aumentam rm 5 casos de corona na minha cidade! seu mau caráter!""";;
34232,@g1,@gcamarotti @BomDiaBrasil @g1 Hora que acabar o coronavírus vamos sair Ã s ruas para mostrar aos jornalistas o desgaste ... parem de encher nosso saco que paramos de encher o de vcs .... simples assim;;
34238,@g1,@g1 Vamos morrer de corona e de fome?;;
"34265,@g1,""@jessnymeria @AndreLSilva6 @g1 Pzeh uai, essa eh a questao.";;
"Disse nun tweet ontem, todas as contas deveriam ser suspensas pelo tempo do corona, e, após, a soma destas q ficaram sem pagar, deveria ser diluída em 12 parcelas, depois q as coisas se normalizarem. Seria a unica coisa sensata a se fazer""";;
"34268,@g1,""@g1 Quem não morrer,do corona morre de fome, esse rato nu tá nem aí­ a ratoeira dele tá cheia""";;
"34269,@g1,""@GloboNews @g1 Os que não morrerem do Corona, vão morrer de fome""";;
"34275,@g1,""@g1 Me responda uma dúvida: Morador de rua, crakudo, nóia e bandidos, não pegam coronavírus? Porque esse pessoal mora na rua, não lava as mãos, não tem álcool em gel e ninguém dá uma notícia que esse pessoal foi infectado. O Corona só pega trabalhador e idosos?""";;
"34297,@g1,""@Laymilhome @coronavirusnobr @g1 @CoronavirusBra1 Pode sim corona, é só infectado que deve usar!!""";;
"34306,@g1,""Preservar o futuro sem viver o presente ? ";;
;;
Uma família que recebe um salário mínimo no Brasil, como essa família irá sobreviver 4 meses @jairbolsonaro  ? ;;
;;
"#G1 #corona #Brasil @g1 https://t.co/JuuV0jiS4N""";;
"34365,@g1,""@JV10CR @g1 Para impedir que a população morra de corona, vamos impedir que ela vá trabalhar e permitir que seus empregadores não os paguem, de modo que eles morram de fome ğŸ‘ğŸ‘ğŸ¤¦â€â™‚ï¸""";;
"34370,@g1,""@g1 Quem está lidando melhor com o coronavírus? Seriam os governadores? Prefeitos?";;
"Parece que não""";;
34372,@g1,@JoseanePaulaGo1 @bertwarley @g1 Vai tomar no cu sua velha as arrombada q pegue corona e morra sua filha da puta desgraçada;;
